"tipo_elem";distrito;id;"cod_cent";"nombre";utm_x;utm_y;longitud;latitud
"URB";4;3981;"06041";"Velazquez S-N (Lateral) - General Oraa-Maria Molina";442060.716713559;4476401.775163019;-3.68313070376786;40.43624288529849
"URB";12;5340;"87005";"OROVILLA N-S (AV. ROSALES-SILVINA)";441191.622478455;4468693.648512052;-3.6926649194948;40.36674310383255
"URB";20;6526;"71027";"Cronos - Pl. Crónos-Julián Camarillo";447450.538925833;4476607.899844856;-3.61960298177154;40.43845781261502
"URB";8;10537;"73410";"(TACTICO) MARIA MONTESSORI S-N (MARIA DE MAEZTU-GLORIA FUERTES)";438029.062066846;4482452.075004775;-3.73125303668867;40.49045542657743
"URB";8;6559;"75001";"MAURICIO LEGENDRE S-N (C/ VIEJAS - AV. LLANO CASTELLANO)";442133.819558587;4481726.408127591;-3.6827542961294;40.48421463118738
"URB";8;6560;"75002";"AV. LLANO CASTELLANO O-E (MARCOS ORUETA - MAURICIO LEGENDRE)";442018.698460955;4481754.479932377;-3.68411506822526;40.4844594817309
"URB";12;5341;"87006";"OROVILLA S-N (M-40-SILVINA)";441237.679158852;4468558.11972774;-3.69210999732313;40.3655254305167
"URB";8;10213;"77010";"STO. DOMINGO CALZADA E-O(CAPISCOL-CASTIELLO JACA)";442673.919430312;4484414.377984528;-3.67662537985644;40.50846640237196
"URB";10;10965;"95042";"CARAMUEL N-S(CONCEJAL FCO. JOSE JIMENEZ MARTIN-VIA CARPETANA)";438071.94770298;4472747.789329178;-3.72980082038476;40.40303881220785
"URB";10;10988;"95045";"PSO. EXTREMADURA E-O(ALFONSO CEA-FCO. BRIZUELA)";437363.632795308;4473536.388732612;-3.73822502954388;40.41008986252434
"URB";12;4944;"38025";"LATERAL CTRA. TOLEDO S-N (M-40-AV. POBLADOS)";438904.87489023;4469364.440251115;-3.71966130497312;40.37262149725148
"URB";11;4947;"38028";"AV. POBLADOS E-O(UGENA-POLAN)";438452.324296674;4469463.002815291;-3.72500117306213;40.37347610395319
"URB";11;3634;"50037";"ANTONIO LEYVA S-N (ARLANZA-GUADALETE)";439170.97286946;4471038.955532176;-3.71668691525313;40.38772583552394
"URB";4;3982;"06042";"Velazquez S-N (Entrada Tunel) - General Oraa-Maria Molina";442055.633952062;4476401.572939416;-3.68319060937452;40.4362407094515
"URB";10;5022;"95019";"Pº EXTREMADURA E-O(SISEBUTO-TURISIMUNDO)";437740.465947243;4473716.417280649;-3.7338016795626;40.41173990539149
"URB";17;5348;"87015";"AV. ROSALES S-N (ENTRADA MADRID)";442701.059234837;4466625.872692108;-3.67470173377231;40.34822040992347
"URB";1;4256;"15016";"SEVILLA N-S(ALCALA-PL. CANALEJAS)";440600.692262413;4474287.85476308;-3.70014635579655;40.41709671478921
"URB";17;5392;"94011";"SAN ERASMO S-N(SAN CESARIO-SAN NORBERTO)";439986.116875002;4465611.656982502;-3.70657290671911;40.3388928736334
"URB";5;5558;"61046";"Alfonso XIII E-O - Torpedero Tucumán-Encinas";442761.842818241;4479075.870951749;-3.67510566251493;40.46038096426018
"URB";5;5559;"61047";"Alberto Alcocer O-E - Víctor A.Belaunde-Principe de Vergara";442347.624301348;4478870.736622863;-3.67997227905515;40.45850438612649
"URB";11;10614;"50042";"VÍA E-O (PL. ELÍPTICA - ÉVORA)";438965.418336078;4470830.246218337;-3.71908857969092;40.38583064572013
"URB";17;10016;"94025";"BASCUÑUELOS E- O (CIUDAD FRIAS - VALLE TOBALINA)";439295.101878848;4465481.093535199;-3.71469555776984;40.33766670248966
"URB";10;5007;"95018";"Pº EXTREMADURA E-O(GUADARRAMA-STA. URSULA)";437925.46158809;4473795.617442554;-3.73162918481987;40.41246719068508
"URB";1;10527;"15018";"SEVILLA N-S (SALIDA PARKING A 25 MTS G.3)";440591.49235768;4474275.422660105;-3.70025362729785;40.41698406377451
"URB";20;6529;"71030";"Julián Camarillo - San Romualdo-Miguel Yuste";447244.371627973;4476427.609609354;-3.6220187658734;40.43682059856342
"URB";1;4258;"15021";"PRIM E-O(CONDE XIQUENA-BARQUILLO)";441057.508977673;4474819.181734179;-3.69481142425401;40.42191564534652
"URB";11;5132;"58001";"AV.ABRANTES S-N(AV.POBLADOS-BESOLLA)";437603.282834481;4469671.729623171;-3.73502211819642;40.37529328598066
"URB";11;5293;"85019";"ANTONIO LÓPEZ E-O (Pº STA MARIA CABEZA-MARQUES JURA REAL)";440009.289043851;4471683.928117394;-3.7068713503028;40.39359686501042
"URB";12;5347;"87012";"AV. ROSALES E-O (SILVINA-ANTEQUERA)";441341.41807472;4468753.742286481;-3.69090622607421;40.3672950161747
"URB";11;5137;"58006";"AV.DE ABRANTES S-N ENTRE PELÍCANO Y PORTALEGRE";438477.372495041;4470568.078277962;-3.7248128183373;40.38343301417751
"URB";20;6532;"71033";"Albasanz - San Romualdo-Pl. Cronos";447359.520127962;4476713.567886512;-3.62068486588752;40.43940397580191
"URB";11;5138;"58007";"AV.DE ABRANTES N-S ENTRE BRAGANZA Y PORTALEGRE";438646.719087316;4470680.352868081;-3.72282866782347;40.38445692531918
"URB";8;6574;"75019";"AV. CARDENAL HERRERA ORIA 80 E-O";441260.975986646;4482448.404639948;-3.69311904419211;40.49065735760526
"URB";11;3404;"38037";"EUGENIA MONTIJO N-S (JERONIMO IBORRA-JOAQUIN RIVERO)";436240.348675826;4469595.191696221;-3.75106828824292;40.37450064608309
"URB";20;6533;"71034";"Av. Canillejas a Vicálvaro - Néctar-Alcalá";447743.93746744;4477051.284939792;-3.61618022161738;40.44247057721184
"URB";11;3768;"38044";"JOAQUIN TURINA O-E (GUITARRA - AV. CARABANCHEL ALTO)";436145.154853783;4469432.241722506;-3.75217322668982;40.37302543306487
"URB";5;3949;"06045";"Joaquin Costa 26 O-E - Pl. Republica Argentina - Velazquez";442035.914201531;4477170.749081404;-3.68349327128241;40.44316843854099
"URB";5;3951;"06046";"Joaquin Costa 55 E-O - Gta. Lopez de Hoyos - Velazquez";442184.54725247;4476998.450571691;-3.68172507672509;40.44162664065563
"URB";11;10838;"38058";"ENRIQUE ORO O-E (DOBLA - AV. EURO)";437235.857478229;4469324.102504314;-3.73931575516071;40.37213410940106
"URB";8;10294;"75026";"AV. CARDENAL HERRERA ORIA O-E (ESTRADA - SALCEDO)";441233.472309737;4482437.99420703;-3.69344259898645;40.49056162978098
"URB";8;10366;"76029";"MONASTERIO BATUECAS N-S (MONASTERIO SILOS - MONASTERIO SUSO Y YUSO)";440282.320867626;4483806.448514584;-3.7047943372687;40.50282125366507
"URB";10;10803;"95300";"(MICRO)PSO. EXTREMADURA E-O(GIRO A GUADARRAMA)";437901.991070878;4473789.023656103;-3.73190515041881;40.4124060403709
"URB";11;10273;"96003";"NTRA SRA. LUZ, 41 O-E(FERNANDO DELGADO-CAMINO INGENIEROS)";436468.249366286;4470754.369301971;-3.74849947104801;40.38496043088244
"URB";11;5112;"96004";"NTRA SRA. LUZ, 43 E-O(FERNANDO DELGADO-NTRA. SRA. FATIMA)";436503.246468026;4470728.19744532;-3.74808457754352;40.38472733142276
"URB";11;10257;"50038";"MERCEDES DOMINGO N-S (SANTIAGO PRIETO - VIA)";438764.580033489;4470950.149727961;-3.72146613577254;40.38689605705054
"URB";11;4950;"38032";"AV.DE LOS POBLADOS ENTRE ANTONIO RODRIGUEZ  Y SECOYA O-E";436855.899986485;4469465.32103701;-3.74380500826716;40.37337757390231
"URB";5;9895;"06049";"Joaquin Costa E-O - Velazquez-República Argentina";442067.649355813;4477146.676117171;-3.68311689074273;40.44295378977325
"URB";11;5127;"96046";"GUABAIRO N-S(NTR.SRA FATIMA-NTR.SRA LUZ)";436662.944822675;4470773.674525504;-3.74620776999774;40.38514916437449
"URB";5;5560;"61048";"Costa Rica E-O - Puerto Rico-Chile(Lateral)";442773.073396143;4478879.849008704;-3.67495553679909;40.45861588215964
"URB";20;6534;"71035";"San Mariano - San Mariano-Alcalá";447942.334566251;4477311.187594936;-3.61386223836806;40.44482437940739
"URB";11;10251;"50041";"VALLE DE ORO E-O (PORTALEGRE - ARGÜESO)";438499.670000404;4470977.534137289;-3.72458967193854;40.38712323499917
"URB";11;5148;"58015";"AV. ABRANTES O-E(BESOLLA-PL.VULCANO) GIRO";437743.099754466;4469822.728200009;-3.73338997679506;40.37666400897673
"URB";8;10419;"76060";"(CARRIL BUS) MONASTERIO HUELGAS N-S (AV. MONASTERIO SUSO Y YUSO-  MONASTERIO DE EL PAULAR)";440215.69929725;4483883.215203758;-3.70558780191488;40.50350799583065
"URB";12;6824;"38412";"(TACTICO)LATERAL CTRA. TOLEDO S-N(M40-POBLADOS)10 mts.";438912.828817564;4469438.603033866;-3.71957472648986;40.37329017629008
"URB";5;10685;"06050";"Lopez Hoyos S-N - Gta. Lopez Hoyos-Ppe Vergara";442333.14381005;4476895.583375243;-3.67996369537778;40.44071028268611
"URB";11;10253;"96001";"GTA. VALLE DE ORO (VALLE DE ORO - OPORTO)";438026.37246816;4471033.795855572;-3.73017105373694;40.38759499261445
"URB";6;4574;"32042";"AV. ASTURIAS S-N(Po DIRECCION-SINESIO DELGADO)";440597.126896556;4480500.503580893;-3.700769389048;40.47306269215321
"URB";12;4964;"39004";"CNO.VIEJO VILLAVERDE S-N(PLAN PARCIAL-AV.POBLADOS)";439673.191738352;4469359.583758439;-3.71061123076795;40.37263370955425
"URB";20;6535;"71036";"Gutiérrez Canales - Gutiérrez Canales-Alcalá";447973.210338916;4477597.611959594;-3.61352163395552;40.44740659141505
"URB";8;10690;"76063";"(CARRIL BUS) AV. MONASTERIO DE SILOS O-E (MONTECARMELO-MONASTERIO CAAVEIRO)";440932.031720068;4483943.210459369;-3.69713967843332;40.50409976087749
"URB";11;4955;"38301";"(MICRO) AV. POBLADOS E-S(GIRO A C.TOLEDO SENTIDO SUR)";438895.238455519;4469521.954568619;-3.71978990596191;40.37403975979431
"URB";11;4958;"38408";"(TACTICO) CARCASTILLO E-O";437261.876903721;4469889.191381488;-3.73906490743744;40.37722665267323
"URB";11;5141;"58010";"Cº VIEJO DE LEGANES N-S";437756.7968325;4470016.701657396;-3.73324758055879;40.37841243694937
"URB";10;11448;"95504";"PSO. EXTREMADURA O-E(CARAMUEL-LAIN CALVO)(CARRIL ABIERTO)";438348.073009485;4473950.235089052;-3.72666352407389;40.41389146318851
"URB";11;10574;"96002";"(CARRIL BUS) GTA. VALLE DE ORO (VALLE DE ORO - OPORTO)";438023.638625719;4471031.472089497;-3.73020303520842;40.38757385567191
"URB";9;9962;"23017";"DR. JIMENEZ DIAZ O-E (SALIDA APARCAMIENTO HOSPITAL)";439029.446282327;4476792.646523978;-3.71890567463934;40.43954730951132
"URB";20;6536;"71037";"Alcalá - Esfinge-Jaca";448150.74472787;4477567.939345224;-3.61142576516297;40.44715037470394
"URB";11;3769;"58016";"AV. DE ABRANTES FRENTE Nº106";437839.70547511;4469926.661524274;-3.73226218035009;40.37760750100136
"URB";12;4965;"39011";"(AFOROS)AV.POBLADOS O-E(CON.VIEJO VILLAVERDE-EXPROPIACION)";440076.204369586;4469237.328307361;-3.70585285070362;40.37156143802444
"URB";10;10274;"96005";"NTRA SRA. LUZ, 49 E-O(OCAÑA-CAMINO INGENIEROS)";436319.690537145;4470827.79176425;-3.75025691405624;40.38561051031025
"URB";17;11050;"39012";"STA. ESCOLASTICA E-O (MENASALBAS-EDUARDO BARREIROS)";440610.376698529;4468210.95864415;-3.69946559762951;40.36235355893625
"URB";12;4967;"39013";"CR. TOLOSA LATOUR N-S (MADRE ROSA BLANCO - AV. POBLAODS)";440317.525908066;4469311.504177665;-3.70301742952195;40.37224696825302
"URB";4;3993;"07002";"Francisco Silvela S-N - Jose Ortega y Gasset-Av. Toreros";443052.411241935;4475842.599233204;-3.67138883427678;40.43127404366464
"URB";10;10275;"96006";"CAMINO INGENIEROS, 17 N-S(JUAN ALONSO-NTRA. STA LUZ";436466.668627816;4470868.827149263;-3.74852950728818;40.38599139591835
"URB";11;5057;"96007";"CNO. VIEJO LEGANES S-N(RADIO-GRAL. RICARDOS)";438568.093570193;4471600.181232454;-3.72384362751077;40.39273738331364
"URB";5;5561;"61049";"Potosi O-E - Bolivia-Principe de Vergara";442529.301148397;4478715.489394288;-3.67781560573727;40.45711843259036
"URB";11;10613;"50043";"SANTA LUCRECIA N-S (EUSEBIO MORÁN - VÍA)";438934.602756828;4470895.003211575;-3.71945781841679;40.38641175023255
"URB";11;5092;"58017";"VIA LUSITANA O-E(Nº28-BRAGANZA)";438721.52749868;4470520.313378648;-3.7219319928517;40.38302071706229
"URB";11;10502;"58025";"VIA LUSITANA E-O Ø122 (CARRERO JUAN RAMON-PL. RENDICION BREDA)";438005.984594691;4469831.565290359;-3.73029427630304;40.37676321443394
"URB";8;6582;"76002";"SANTUARIO VALVERDE, 2 S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL)";439939.480822581;4483952.694230208;-3.7088541473577;40.50411393631084
"URB";11;5113;"96049";"NTRA. SRA. FATIMA N-S(MONSEÑOR OSCAR ROMERO-NTRA. SRA. LUZ)";436550.999622907;4470544.420928721;-3.74750371969522;40.38307543056999
"URB";17;11047;"39010";"EDUARDO BARREIROS N-S(PEUGEOT-ASOMBRO DAMASCO)";440324.384002359;4467777.26092389;-3.702793084401;40.35842614727833
"URB";5;5565;"61054";"Fray Bernardino Sahagún E-O - Arenal Maudes-Pl.Madre Molas";441977.969447219;4479301.139810744;-3.68437116971198;40.46235591967073
"URB";11;5106;"96052";"PINZON S-N";437181.766745765;4471115.379352766;-3.74012943148619;40.3882666737409
"URB";20;10472;"71039";"Albasanz - San Romualdo-Miguel YUste";447169.730453929;4476638.924314052;-3.62291634768397;40.43871950690326
"URB";17;11051;"39015";"EDUARDO BARREIROS N-S (SAN LUCIANO-SANTA ESCOLASTICA)";440582.873755057;4468302.673751434;-3.69979803664971;40.36317782088454
"URB";11;10637;"50045";"VALLE ORO E-O (CNO. VIEJO LEGANES - DR. ESPINA)";438267.57984016;4471042.810609725;-3.72733024826374;40.38769411054143
"URB";7;10560;"23301";"(MICRO)San Fco. de Sales S-N(Giro a Guzman el Bueno)";439586.189471812;4477146.759147496;-3.71237525589588;40.44277793795857
"other";14;6904;"05TL00PM01";"05TL00PM01";444978.113804094;4472393.815118455;-3.64838868147728;40.4003350239164
"URB";8;6545;"73405";"TÁCTICO - AV. ARROYOFRESNO, 19 S-N (FUENTELAREINA - CANTALEJO)";437083.880046172;4480782.669804208;-3.74223957073805;40.47534583596629
"URB";9;9908;"29014";"AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES)";438164.137146627;4478563.877850332;-3.72928023432318;40.45543932667929
"URB";8;11294;"78006";"VALCARLOS S-N (VILORIA DE LA RIOJA - AV. STO. DOMINGO DE LA CALZADA)";443568.093710471;4483885.120247225;-3.66602486989275;40.50375994615703
"other";9;3544;"04FL12PM01";"04FL12PM01";437845.070012125;4473907.413587532;-3.73258755271756;40.41346829805074
"URB";5;5567;"61056";"Fray Bernardino Sahagún O-E - Manuel Benedito-Menendez Pidal";442175.663125751;4479139.133823622;-3.68202476476413;40.46091027974022
"URB";4;3608;"07006";"Azcona, 7 N-S - Ardemans-Francisco Silvela";443033.764874893;4476054.687358819;-3.67162766182572;40.43318336438518
"URB";20;6416;"64401";"Canal de Bósforo - Nicolasa Gómez-Av. Canillejas a Vicálvaro";447894.814287485;4476727.646263303;-3.61437470316386;40.43956451601373
"URB";3;3886;"02042";"DR. ESQUERDO S-N(ESTRELLA POLAR-ASTROS)";443164.389509385;4473481.617956308;-3.66985774200903;40.4100127344705
"URB";12;4968;"39014";"AV. POBLADOS E-O (ORCASUR (1) - DR. TOLOSA LATOUR)";440489.20797125;4469181.342988316;-3.70098312954584;40.37108668025088
"URB";8;10231;"73404";"(TACTICO) GASCONES S-N (J. LORENZO - HERRERA ORIA)";437390.985183113;4480951.755413251;-3.73863354184939;40.47689221955748
"URB";12;4975;"39022";"AV. ROSALES O-E (EDUARDO BARREIROS - AV. ANDALUCIA)";440972.928002554;4468953.997421555;-3.69526469802535;40.36907301817497
"URB";11;5114;"96051";"OCA ENTRE EDUARDO MORALES Y BLANDÓN SENTIDO E-O";437303.36532342;4471209.824796243;-3.7387061563658;40.38912664086185
"URB";11;5107;"96053";"PINZON N-S";437184.476159685;4471227.567249074;-3.74010857481563;40.38927751628018
"URB";9;9926;"29015";"AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO)";438161.164529203;4477982.840276683;-3.7292587010002;40.45020490727985
"URB";8;6563;"75005";"NTRA. SRA. VALVERDE S-N (ISLA DE JAVA - ISLA GRACIOSA)";441835.85798559;4482532.342147099;-3.68634361891009;40.49145398137531
"URB";11;5125;"96402";"(TACTICO)EDUARDO MORALES S-N(AMISTAD-OCA)";437411.086679682;4471248.366454607;-3.7374408454985;40.38948194183058
"URB";12;4976;"39023";"EDUARDO BARREIROS N-S GIRO IZDA (AV. POBLADOS - AV. ROSALES)";440892.728825366;4469092.014622344;-3.69622207225106;40.37031067167523
"URB";14;6421;"65003";"Fuente Carrantona - Paular-Av. Doctor García Tapia";446496.940096623;4473346.084496262;-3.6305716273521;40.40901263481025
"URB";20;10479;"71044";"Julian Camarillo - Miguel Yuste - Rufino Gonzalez";447069.71500806;4476343.807473116;-3.62407097045252;40.4360545619132
"URB";4;3612;"07010";"Conde Peñalver, 60 N-S - Padilla-Jose Ortega y Gasse";442724.880269734;4475798.526476583;-3.67524606585285;40.43085452576856
"URB";12;4979;"39031";"AV. POBLADOS O-E (EDUARDO BARREIROS - DULCE)";440863.822982891;4469159.474383132;-3.69656878628054;40.37091633663731
"URB";11;5126;"96403";"(TACTICO)EDUARDO MORALES N-S(ABOLENGO-OCA)";437411.729083306;4471219.449546445;-3.73743043571747;40.38922149365606
"URB";4;3998;"07012";"Jose Ortega y Gasset O-E - Gral. Diaz Polier-Conde Peñalver";442631.291393127;4475696.597864839;-3.67634016150999;40.42992985225278
"URB";11;5111;"96406";"(TACTICO)JUANA UROSA  E-O(C.AGUILERA-N.S.FATIMA)";436710.329606812;4470775.861592092;-3.74564976657752;40.38517246732362
"URB";11;10638;"50046";"CNO. VIEJO LEGANES S-N (PL. VALLE ORO - VALLE ORO)";438270.202904706;4470986.889826842;-3.72729392680596;40.38719054418149
"URB";17;11046;"39025";"ASOMBRO DE DAMASCO E-O(PICARA MOLINERA-EDUARDO BARREIROS)";440321.906173054;4467687.731674237;-3.70281388842897;40.35761943992105
"URB";8;6562;"75004";"AV. LLANO CASTELLANO N-S (MANUEL TOVAR - ISLA JAVA)";441879.44726361;4482383.427945982;-3.68581563818462;40.49011555754343
"URB";8;10086;"78024";"TIERRA DE MELIDE O-E (PADORNELO-SIERRA DE ATAPUERCA)";443610.336184245;4484334.195835542;-3.66556633363824;40.50780827254563
"URB";8;10181;"78025";"PALAS DE REY O-E (TRIACASTELA - CON. SANTIAGO)";443190.792133916;4484498.64555855;-3.67053263966182;40.50926107525134
"URB";9;9933;"29019";"RAMIRO MAEZTU E-O(DIRECCION NORTE)(MORERAS -AV.GREGORIO AMO)";438592.27777904;4477731.3159954;-3.72415069425096;40.44797104079534
"URB";8;9915;"32055";"SINESIO DELGADO E-O (SALIDA TUNEL-HOSPITAL CARLOS III)";440949.748175953;4480680.36049166;-3.69662659055397;40.47470805893757
"URB";8;6572;"75015";"HERRERA ORIA O-E (ORDUÑA - LLANO CASTELLANO)";441717.573150436;4482490.178789432;-3.68773542058954;40.4910658605114
"URB";6;9916;"32056";"SINESIO DELGADO O-E (HOSPITAL CARLOS III-ENTRADA TUNEL)";440954.801597832;4480674.813862587;-3.69656646222939;40.47465845199522
"URB";20;10476;"71045";"San Romualdo - Albasanz-Julián Camarillo";447274.551164142;4476596.029025721;-3.62167692690512;40.43833973366366
"URB";12;4985;"39038";"AV.POBLADOS O-E(RAFAELA YBARRA-CNO.VIEJO VILLAVERDE)";439579.601415536;4469418.458711424;-3.71171916448416;40.37315730700632
"URB";12;4981;"39033";"EDUARDO BARREIROS S-N (AV. ROSALES - AV. POBLADORS)";440895.612390766;4469035.406230241;-3.69618286154316;40.36980091611392
"URB";4;3999;"07013";"Jose Ortega y  Gasset, 67 E-O - Alcantara-Conde Peñalver";442838.260125921;4475684.95648354;-3.67389924686484;40.42983922892096
"URB";12;4982;"39034";"EDUARDO BARREIROS N-S (PINSAPO - SALVADOR MARTINEZ)";440872.270147821;4468847.159759081;-3.69644033084951;40.36810343114038
"URB";12;4994;"39048";"EVANGELIOS O-E(VISITACION-PORTA COELI)";440427.208325886;4470516.259425432;-3.70183815075645;40.38310789561718
"URB";11;10617;"50047";"VALLE ORO E-O (DR. ESPINA - FERREIRA)";438142.44418197;4471077.039041159;-3.72880780512475;40.38799317405091
"URB";8;6564;"75006";"NTRA. SRA. VALVERDE S-N (VISTAS A MORALEJA - AFUERAS DE VALVERDE)";441809.899296912;4483265.606903601;-3.68671725643468;40.49805769087055
"URB";5;5566;"61055";"Gral.López Pozas N-S - Mateo Inurria-Joaquín Bau";441888.976349517;4479524.258388882;-3.68544120523473;40.46435964924348
"URB";8;3788;"75012";"NTRA. SRA. VALVERDE 150 S-N (AFUERAS A VALVERDE - ANTONIO CABEZON)";441899.322319915;4483663.764459433;-3.685698542579;40.50165070938937
"URB";8;6570;"75013";"CARDENAL HERRERA ORIA E-O(NTRA. SRA. VALVERDE-SANCHONUÑO)";441622.87030844;4482502.57819927;-3.68885398425429;40.49117090415847
"URB";8;3789;"76007";"AV. MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO)";440923.527330715;4483742.612974896;-3.69722133164161;40.50229210330635
"URB";8;6964;"76008";"ACCESO M-607 N-S (VIA DE SERVICIO - AV. MONTECARMELO)";440938.775639966;4483740.007148799;-3.69704114054136;40.50226971465048
"URB";10;10973;"98004";"PROLONGACION LOS YEBENES O-E(PSO. EXTREMADURA-VALMOJADO)";435726.988989715;4472262.114046118;-3.75738407022625;40.398485948756
"URB";10;10974;"98005";"BARBERAN Y COLLAR N-S(CONCEJAL FCO. JOSE JIMENEZ MARTIN-PROL. YEBENES)";435863.660939686;4472292.433147206;-3.75577673456629;40.39876961240672
"URB";9;9934;"29020";"RAMIRO MAEZTU E-O(DIRECCION SUR)(MORERAS -AV.GREGORIO AMO)";438593.348073241;4477727.788849907;-3.72413773272462;40.44793934598036
"URB";12;4980;"39032";"EDUARDO BARREIROS N-S FRENTE (AV. POBLADOS - AV. ROSALES)";440885.728267886;4469092.262052453;-3.69630454869428;40.37031240424165
"URB";8;9859;"76012";"AV. MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV. MONTECARMELO)";440896.941205223;4484047.808915418;-3.69756356095879;40.50503952095676
"URB";9;4500;"31007";"OFELIA NIETO N-S(ANTONIO NUNEZ-FRANCOS RODRIGUEZ)";439730.805279868;4478897.365330604;-3.7108362810937;40.45855860175446
"URB";20;10473;"71048";"Alabasanz - Balentin Beato - Miguel Yuste";446974.221471782;4476567.057412465;-3.62521544676102;40.43805964438663
"URB";1;4312;"16040";"AUGUSTO FIGUEROA S-N(SAN BARTOLOME -PELAYO)";440738.466726977;4474879.549856877;-3.69857764126084;40.42243680838659
